"#Data from Sprouse, Jon, Carson T. Schütze, & Diogo Almeida. 2013. A comparison of informal and formal acceptability judgments using a random sample from Linguistic Inquiry 2001-2010. Lingua 134: 219-248.",,,,,,,
#This data is provided in the spirit of open science so that other researchers can verify the analyses.,,,,,,,
#Please contact Jon Sprouse if you would like to discuss the possibility of using this data set for novel research.,,,,,,,
"#If you are using R to read this file, try adding skip=5 to the read function.",,,,,,,
,,,,,,,
participant,survey,order,judgment,item,condition,expected,pattern
284,3.7,20,2,34.3.landau.32c.*.07,34.3.landau.32c.*,2,1
284,3.7,21,1,41.2.Bruening.31a.*.07,41.2.Bruening.31a.*,1,1
284,3.7,22,1,35.1.beck.12b.*.07,35.1.beck.12b.*,1,1
284,3.7,23,2,35.3.embick.13b.*.07,35.3.embick.13b.*,2,1
284,3.7,24,2,35.2.hazout.6b.*.07,35.2.hazout.6b.*,2,1
284,3.7,25,1,41.4.Bruening.9b.*.07,41.4.Bruening.9b.*,1,1
284,3.7,26,2,32.1.martin.66b.*.07,32.1.martin.66b.*,2,1
284,3.7,27,1,34.3.landau.39b.*.07,34.3.landau.39b.*,1,1
284,3.7,28,2,35.3.sobin.3c.*.07,35.3.sobin.3c.*,2,1
284,3.7,29,2,34.3.heycock.30c.?*.07,34.3.heycock.30c.?*,2,1
284,3.7,30,1,34.1.fox.28.*.07,34.1.fox.28.*,1,1
284,3.7,31,2,38.4.kallulli.9b.*.07,38.4.kallulli.9b.*,2,1
284,3.7,32,2,34.3.heycock.66.*.07,34.3.heycock.66.*,2,1
284,3.7,33,2,32.1.martin.79.*.07,32.1.martin.79.*,2,1
284,3.7,34,2,41.1.Muller.25b.??(*).07,41.1.Muller.25b.??(*),2,1
284,3.7,35,2,32.1.martin.26b.??.07,32.1.martin.26b.??,2,1
284,3.7,36,1,32.1.martin.39a.*.07,32.1.martin.39a.*,2,0
284,3.7,37,1,32.2.stroik.13b.*.07,32.2.stroik.13b.*,1,1
284,3.7,38,2,33.1.fox.49c.*.07,33.1.fox.49c.*,2,1
284,3.7,39,2,33.1.fox.69a.*.07,33.1.fox.69a.*,2,1
284,3.7,40,1,38.3.landau.31b.*.07,38.3.landau.31b.*,1,1
284,3.7,41,2,32.1.martin.20a.*.07,32.1.martin.20a.*,2,1
284,3.7,42,1,33.2.bowers.31b.*.07,33.2.bowers.31b.*,1,1
284,3.7,43,2,40.1.caponigro.25b.*.07,40.1.caponigro.25b.*,2,1
284,3.7,44,1,41.2.Bruening.3b.*.07,41.2.Bruening.3b.*,1,1
284,3.7,45,2,32.3.fanselow.58d.*.07,32.3.fanselow.58d.*,2,1
284,3.7,46,2,35.1.bhatt.76b.*.07,35.1.bhatt.76b.*,2,1
284,3.7,47,1,32.2.boeckx.11.*.07,32.2.boeckx.11.*,1,1
284,3.7,48,1,33.4.neeleman.35a.*.07,33.4.neeleman.35a.*,1,1
284,3.7,49,1,38.2.hornstein.3c.*.07,38.2.hornstein.3c.*,1,1
284,3.7,50,2,35.3.hazout.75a.*.07,35.3.hazout.75a.*,2,1
285,3.7,1,1,37.3.becker.26b.*.07,37.3.becker.26b.*,1,1
285,3.7,2,1,32.3.Culicover.25d.*.07,32.3.Culicover.25d.*,1,1
285,3.7,3,2,32.3.Culicover.41b.*.07,32.3.Culicover.41b.*,2,1
285,3.7,4,1,38.3.hirose.1b.*.07,38.3.hirose.1b.*,1,1
285,3.7,5,1,41.3.Costantini.2b.??.07,41.3.Costantini.2b.??,1,1
285,3.7,6,1,34.1.fox.14.*.07,34.1.fox.14.*,1,1
285,3.7,7,1,37.2.de Vries.39a.*.07,37.2.de Vries.39a.*,1,1
285,3.7,8,1,32.2.nunes.48b.*.07,32.2.nunes.48b.*,1,1
285,3.7,9,1,34.4.lasnik.10a.*.07,34.4.lasnik.10a.*,1,1
285,3.7,10,2,34.1.phillips.93b.?*.07,34.1.phillips.93b.?*,2,1
285,3.7,11,2,41.3.Landau.25c.*.07,41.3.Landau.25c.*,1,0
285,3.7,12,2,40.1.heck.5b.*.07,40.1.heck.5b.*,2,1
285,3.7,13,2,34.4.boskovic.7a.??.07,34.4.boskovic.7a.??,1,0
285,3.7,14,2,38.4.Boskovic.4.*.07,38.4.Boskovic.4.*,2,1
285,3.7,15,1,34.3.takano.10b.*.07,34.3.takano.10b.*,1,1
285,3.7,16,2,34.1.phillips.59b.*.07,34.1.phillips.59b.*,2,1
285,3.7,17,1,32.3.Culicover.22b7.*.07,32.3.Culicover.22b7.*,1,1
285,3.7,18,2,33.1.den Dikken.71a.*.07,33.1.den Dikken.71a.*,2,1
285,3.7,19,1,33.4.neeleman.24d.*.07,33.4.neeleman.24d.*,1,1
285,3.7,20,2,34.3.landau.32c.*.07,34.3.landau.32c.*,2,1
285,3.7,21,1,41.2.Bruening.31a.*.07,41.2.Bruening.31a.*,1,1
285,3.7,22,1,35.1.beck.12b.*.07,35.1.beck.12b.*,1,1
285,3.7,23,2,35.3.embick.13b.*.07,35.3.embick.13b.*,2,1
285,3.7,24,2,35.2.hazout.6b.*.07,35.2.hazout.6b.*,2,1
285,3.7,25,1,41.4.Bruening.9b.*.07,41.4.Bruening.9b.*,1,1
285,3.7,26,2,32.1.martin.66b.*.07,32.1.martin.66b.*,2,1
285,3.7,27,1,34.3.landau.39b.*.07,34.3.landau.39b.*,1,1
285,3.7,28,2,35.3.sobin.3c.*.07,35.3.sobin.3c.*,2,1
285,3.7,29,2,34.3.heycock.30c.?*.07,34.3.heycock.30c.?*,2,1
285,3.7,30,1,34.1.fox.28.*.07,34.1.fox.28.*,1,1
285,3.7,31,2,38.4.kallulli.9b.*.07,38.4.kallulli.9b.*,2,1
285,3.7,32,2,34.3.heycock.66.*.07,34.3.heycock.66.*,2,1
285,3.7,33,1,32.1.martin.79.*.07,32.1.martin.79.*,2,0
285,3.7,34,2,41.1.Muller.25b.??(*).07,41.1.Muller.25b.??(*),2,1
285,3.7,35,2,32.1.martin.26b.??.07,32.1.martin.26b.??,2,1
285,3.7,36,2,32.1.martin.39a.*.07,32.1.martin.39a.*,2,1
285,3.7,37,1,32.2.stroik.13b.*.07,32.2.stroik.13b.*,1,1
285,3.7,38,2,33.1.fox.49c.*.07,33.1.fox.49c.*,2,1
285,3.7,39,2,33.1.fox.69a.*.07,33.1.fox.69a.*,2,1
285,3.7,40,1,38.3.landau.31b.*.07,38.3.landau.31b.*,1,1
285,3.7,41,2,32.1.martin.20a.*.07,32.1.martin.20a.*,2,1
285,3.7,42,1,33.2.bowers.31b.*.07,33.2.bowers.31b.*,1,1
285,3.7,43,2,40.1.caponigro.25b.*.07,40.1.caponigro.25b.*,2,1
285,3.7,44,1,41.2.Bruening.3b.*.07,41.2.Bruening.3b.*,1,1
285,3.7,45,2,32.3.fanselow.58d.*.07,32.3.fanselow.58d.*,2,1
285,3.7,46,2,35.1.bhatt.76b.*.07,35.1.bhatt.76b.*,2,1
285,3.7,47,1,32.2.boeckx.11.*.07,32.2.boeckx.11.*,1,1
285,3.7,48,1,33.4.neeleman.35a.*.07,33.4.neeleman.35a.*,1,1
285,3.7,49,1,38.2.hornstein.3c.*.07,38.2.hornstein.3c.*,1,1
285,3.7,50,2,35.3.hazout.75a.*.07,35.3.hazout.75a.*,2,1
286,3.7,1,1,37.3.becker.26b.*.07,37.3.becker.26b.*,1,1
286,3.7,2,1,32.3.Culicover.25d.*.07,32.3.Culicover.25d.*,1,1
286,3.7,3,2,32.3.Culicover.41b.*.07,32.3.Culicover.41b.*,2,1
286,3.7,4,1,38.3.hirose.1b.*.07,38.3.hirose.1b.*,1,1
286,3.7,5,2,41.3.Costantini.2b.??.07,41.3.Costantini.2b.??,1,0
286,3.7,6,1,34.1.fox.14.*.07,34.1.fox.14.*,1,1
286,3.7,7,1,37.2.de Vries.39a.*.07,37.2.de Vries.39a.*,1,1
286,3.7,8,1,32.2.nunes.48b.*.07,32.2.nunes.48b.*,1,1
286,3.7,9,1,34.4.lasnik.10a.*.07,34.4.lasnik.10a.*,1,1
286,3.7,10,1,34.1.phillips.93b.?*.07,34.1.phillips.93b.?*,2,0
286,3.7,11,2,41.3.Landau.25c.*.07,41.3.Landau.25c.*,1,0
286,3.7,12,2,40.1.heck.5b.*.07,40.1.heck.5b.*,2,1
286,3.7,13,1,34.4.boskovic.7a.??.07,34.4.boskovic.7a.??,1,1
286,3.7,14,2,38.4.Boskovic.4.*.07,38.4.Boskovic.4.*,2,1
286,3.7,15,1,34.3.takano.10b.*.07,34.3.takano.10b.*,1,1
286,3.7,16,2,34.1.phillips.59b.*.07,34.1.phillips.59b.*,2,1
286,3.7,17,1,32.3.Culicover.22b7.*.07,32.3.Culicover.22b7.*,1,1
286,3.7,18,2,33.1.den Dikken.71a.*.07,33.1.den Dikken.71a.*,2,1
286,3.7,19,1,33.4.neeleman.24d.*.07,33.4.neeleman.24d.*,1,1
286,3.7,20,2,34.3.landau.32c.*.07,34.3.landau.32c.*,2,1
286,3.7,21,1,41.2.Bruening.31a.*.07,41.2.Bruening.31a.*,1,1
286,3.7,22,1,35.1.beck.12b.*.07,35.1.beck.12b.*,1,1
286,3.7,23,2,35.3.embick.13b.*.07,35.3.embick.13b.*,2,1
286,3.7,24,2,35.2.hazout.6b.*.07,35.2.hazout.6b.*,2,1
286,3.7,25,2,41.4.Bruening.9b.*.07,41.4.Bruening.9b.*,1,0
286,3.7,26,2,32.1.martin.66b.*.07,32.1.martin.66b.*,2,1
286,3.7,27,1,34.3.landau.39b.*.07,34.3.landau.39b.*,1,1
286,3.7,28,2,35.3.sobin.3c.*.07,35.3.sobin.3c.*,2,1
286,3.7,29,2,34.3.heycock.30c.?*.07,34.3.heycock.30c.?*,2,1
286,3.7,30,1,34.1.fox.28.*.07,34.1.fox.28.*,1,1
286,3.7,31,2,38.4.kallulli.9b.*.07,38.4.kallulli.9b.*,2,1
286,3.7,32,2,34.3.heycock.66.*.07,34.3.heycock.66.*,2,1
286,3.7,33,2,32.1.martin.79.*.07,32.1.martin.79.*,2,1
286,3.7,34,2,41.1.Muller.25b.??(*).07,41.1.Muller.25b.??(*),2,1
286,3.7,35,2,32.1.martin.26b.??.07,32.1.martin.26b.??,2,1
286,3.7,36,2,32.1.martin.39a.*.07,32.1.martin.39a.*,2,1
286,3.7,37,1,32.2.stroik.13b.*.07,32.2.stroik.13b.*,1,1
286,3.7,38,2,33.1.fox.49c.*.07,33.1.fox.49c.*,2,1
286,3.7,39,1,33.1.fox.69a.*.07,33.1.fox.69a.*,2,0
286,3.7,40,1,38.3.landau.31b.*.07,38.3.landau.31b.*,1,1
286,3.7,41,2,32.1.martin.20a.*.07,32.1.martin.20a.*,2,1
286,3.7,42,1,33.2.bowers.31b.*.07,33.2.bowers.31b.*,1,1
286,3.7,43,2,40.1.caponigro.25b.*.07,40.1.caponigro.25b.*,2,1
286,3.7,44,1,41.2.Bruening.3b.*.07,41.2.Bruening.3b.*,1,1
286,3.7,45,2,32.3.fanselow.58d.*.07,32.3.fanselow.58d.*,2,1
286,3.7,46,2,35.1.bhatt.76b.*.07,35.1.bhatt.76b.*,2,1
286,3.7,47,1,32.2.boeckx.11.*.07,32.2.boeckx.11.*,1,1
286,3.7,48,1,33.4.neeleman.35a.*.07,33.4.neeleman.35a.*,1,1
286,3.7,49,1,38.2.hornstein.3c.*.07,38.2.hornstein.3c.*,1,1
286,3.7,50,2,35.3.hazout.75a.*.07,35.3.hazout.75a.*,2,1
287,3.7,1,1,37.3.becker.26b.*.07,37.3.becker.26b.*,1,1
287,3.7,2,1,32.3.Culicover.25d.*.07,32.3.Culicover.25d.*,1,1
287,3.7,3,2,32.3.Culicover.41b.*.07,32.3.Culicover.41b.*,2,1
287,3.7,4,1,38.3.hirose.1b.*.07,38.3.hirose.1b.*,1,1
287,3.7,5,1,41.3.Costantini.2b.??.07,41.3.Costantini.2b.??,1,1
287,3.7,6,2,34.1.fox.14.*.07,34.1.fox.14.*,1,0
287,3.7,7,1,37.2.de Vries.39a.*.07,37.2.de Vries.39a.*,1,1
287,3.7,8,1,32.2.nunes.48b.*.07,32.2.nunes.48b.*,1,1
287,3.7,9,1,34.4.lasnik.10a.*.07,34.4.lasnik.10a.*,1,1
287,3.7,10,1,34.1.phillips.93b.?*.07,34.1.phillips.93b.?*,2,0
287,3.7,11,1,41.3.Landau.25c.*.07,41.3.Landau.25c.*,1,1
287,3.7,12,2,40.1.heck.5b.*.07,40.1.heck.5b.*,2,1
287,3.7,13,1,34.4.boskovic.7a.??.07,34.4.boskovic.7a.??,1,1
287,3.7,14,2,38.4.Boskovic.4.*.07,38.4.Boskovic.4.*,2,1
287,3.7,15,1,34.3.takano.10b.*.07,34.3.takano.10b.*,1,1
287,3.7,16,1,34.1.phillips.59b.*.07,34.1.phillips.59b.*,2,0
287,3.7,17,1,32.3.Culicover.22b7.*.07,32.3.Culicover.22b7.*,1,1
287,3.7,18,2,33.1.den Dikken.71a.*.07,33.1.den Dikken.71a.*,2,1
287,3.7,19,1,33.4.neeleman.24d.*.07,33.4.neeleman.24d.*,1,1
287,3.7,20,2,34.3.landau.32c.*.07,34.3.landau.32c.*,2,1
287,3.7,21,1,41.2.Bruening.31a.*.07,41.2.Bruening.31a.*,1,1
287,3.7,22,1,35.1.beck.12b.*.07,35.1.beck.12b.*,1,1
287,3.7,23,2,35.3.embick.13b.*.07,35.3.embick.13b.*,2,1
287,3.7,24,1,35.2.hazout.6b.*.07,35.2.hazout.6b.*,2,0
287,3.7,25,1,41.4.Bruening.9b.*.07,41.4.Bruening.9b.*,1,1
287,3.7,26,2,32.1.martin.66b.*.07,32.1.martin.66b.*,2,1
287,3.7,27,1,34.3.landau.39b.*.07,34.3.landau.39b.*,1,1
287,3.7,28,2,35.3.sobin.3c.*.07,35.3.sobin.3c.*,2,1
287,3.7,29,1,34.3.heycock.30c.?*.07,34.3.heycock.30c.?*,2,0
287,3.7,30,2,34.1.fox.28.*.07,34.1.fox.28.*,1,0
287,3.7,31,2,38.4.kallulli.9b.*.07,38.4.kallulli.9b.*,2,1
287,3.7,32,2,34.3.heycock.66.*.07,34.3.heycock.66.*,2,1
287,3.7,33,2,32.1.martin.79.*.07,32.1.martin.79.*,2,1
287,3.7,34,2,41.1.Muller.25b.??(*).07,41.1.Muller.25b.??(*),2,1
287,3.7,35,2,32.1.martin.26b.??.07,32.1.martin.26b.??,2,1
287,3.7,36,2,32.1.martin.39a.*.07,32.1.martin.39a.*,2,1
287,3.7,37,1,32.2.stroik.13b.*.07,32.2.stroik.13b.*,1,1
287,3.7,38,1,33.1.fox.49c.*.07,33.1.fox.49c.*,2,0
287,3.7,39,2,33.1.fox.69a.*.07,33.1.fox.69a.*,2,1
287,3.7,40,1,38.3.landau.31b.*.07,38.3.landau.31b.*,1,1
287,3.7,41,2,32.1.martin.20a.*.07,32.1.martin.20a.*,2,1
287,3.7,42,1,33.2.bowers.31b.*.07,33.2.bowers.31b.*,1,1
287,3.7,43,2,40.1.caponigro.25b.*.07,40.1.caponigro.25b.*,2,1
287,3.7,44,2,41.2.Bruening.3b.*.07,41.2.Bruening.3b.*,1,0
287,3.7,45,2,32.3.fanselow.58d.*.07,32.3.fanselow.58d.*,2,1
287,3.7,46,2,35.1.bhatt.76b.*.07,35.1.bhatt.76b.*,2,1
287,3.7,47,1,32.2.boeckx.11.*.07,32.2.boeckx.11.*,1,1
287,3.7,48,1,33.4.neeleman.35a.*.07,33.4.neeleman.35a.*,1,1
287,3.7,49,2,38.2.hornstein.3c.*.07,38.2.hornstein.3c.*,1,0
287,3.7,50,2,35.3.hazout.75a.*.07,35.3.hazout.75a.*,2,1
288,3.7,1,1,37.3.becker.26b.*.07,37.3.becker.26b.*,1,1
288,3.7,2,1,32.3.Culicover.25d.*.07,32.3.Culicover.25d.*,1,1
288,3.7,3,2,32.3.Culicover.41b.*.07,32.3.Culicover.41b.*,2,1
288,3.7,4,1,38.3.hirose.1b.*.07,38.3.hirose.1b.*,1,1
288,3.7,5,1,41.3.Costantini.2b.??.07,41.3.Costantini.2b.??,1,1
288,3.7,6,1,34.1.fox.14.*.07,34.1.fox.14.*,1,1
288,3.7,7,1,37.2.de Vries.39a.*.07,37.2.de Vries.39a.*,1,1
288,3.7,8,1,32.2.nunes.48b.*.07,32.2.nunes.48b.*,1,1
288,3.7,9,1,34.4.lasnik.10a.*.07,34.4.lasnik.10a.*,1,1
288,3.7,10,1,34.1.phillips.93b.?*.07,34.1.phillips.93b.?*,2,0
288,3.7,11,1,41.3.Landau.25c.*.07,41.3.Landau.25c.*,1,1
288,3.7,12,2,40.1.heck.5b.*.07,40.1.heck.5b.*,2,1
288,3.7,13,2,34.4.boskovic.7a.??.07,34.4.boskovic.7a.??,1,0
288,3.7,14,2,38.4.Boskovic.4.*.07,38.4.Boskovic.4.*,2,1
288,3.7,15,1,34.3.takano.10b.*.07,34.3.takano.10b.*,1,1
288,3.7,16,2,34.1.phillips.59b.*.07,34.1.phillips.59b.*,2,1
288,3.7,17,1,32.3.Culicover.22b7.*.07,32.3.Culicover.22b7.*,1,1
288,3.7,18,2,33.1.den Dikken.71a.*.07,33.1.den Dikken.71a.*,2,1
288,3.7,19,1,33.4.neeleman.24d.*.07,33.4.neeleman.24d.*,1,1
288,3.7,20,2,34.3.landau.32c.*.07,34.3.landau.32c.*,2,1
288,3.7,21,1,41.2.Bruening.31a.*.07,41.2.Bruening.31a.*,1,1
288,3.7,22,1,35.1.beck.12b.*.07,35.1.beck.12b.*,1,1
288,3.7,23,2,35.3.embick.13b.*.07,35.3.embick.13b.*,2,1
288,3.7,24,2,35.2.hazout.6b.*.07,35.2.hazout.6b.*,2,1
288,3.7,25,1,41.4.Bruening.9b.*.07,41.4.Bruening.9b.*,1,1
288,3.7,26,2,32.1.martin.66b.*.07,32.1.martin.66b.*,2,1
288,3.7,27,1,34.3.landau.39b.*.07,34.3.landau.39b.*,1,1
288,3.7,28,2,35.3.sobin.3c.*.07,35.3.sobin.3c.*,2,1
288,3.7,29,2,34.3.heycock.30c.?*.07,34.3.heycock.30c.?*,2,1
288,3.7,30,1,34.1.fox.28.*.07,34.1.fox.28.*,1,1
288,3.7,31,2,38.4.kallulli.9b.*.07,38.4.kallulli.9b.*,2,1
288,3.7,32,2,34.3.heycock.66.*.07,34.3.heycock.66.*,2,1
288,3.7,33,2,32.1.martin.79.*.07,32.1.martin.79.*,2,1
288,3.7,34,2,41.1.Muller.25b.??(*).07,41.1.Muller.25b.??(*),2,1
288,3.7,35,2,32.1.martin.26b.??.07,32.1.martin.26b.??,2,1
288,3.7,36,2,32.1.martin.39a.*.07,32.1.martin.39a.*,2,1
288,3.7,37,1,32.2.stroik.13b.*.07,32.2.stroik.13b.*,1,1
288,3.7,38,2,33.1.fox.49c.*.07,33.1.fox.49c.*,2,1
288,3.7,39,2,33.1.fox.69a.*.07,33.1.fox.69a.*,2,1
288,3.7,40,1,38.3.landau.31b.*.07,38.3.landau.31b.*,1,1
288,3.7,41,2,32.1.martin.20a.*.07,32.1.martin.20a.*,2,1
288,3.7,42,1,33.2.bowers.31b.*.07,33.2.bowers.31b.*,1,1
288,3.7,43,2,40.1.caponigro.25b.*.07,40.1.caponigro.25b.*,2,1
288,3.7,44,1,41.2.Bruening.3b.*.07,41.2.Bruening.3b.*,1,1
288,3.7,45,2,32.3.fanselow.58d.*.07,32.3.fanselow.58d.*,2,1
288,3.7,46,2,35.1.bhatt.76b.*.07,35.1.bhatt.76b.*,2,1
288,3.7,47,1,32.2.boeckx.11.*.07,32.2.boeckx.11.*,1,1
288,3.7,48,1,33.4.neeleman.35a.*.07,33.4.neeleman.35a.*,1,1
288,3.7,49,1,38.2.hornstein.3c.*.07,38.2.hornstein.3c.*,1,1
288,3.7,50,2,35.3.hazout.75a.*.07,35.3.hazout.75a.*,2,1
289,3.7,1,1,37.3.becker.26b.*.07,37.3.becker.26b.*,1,1
289,3.7,2,1,32.3.Culicover.25d.*.07,32.3.Culicover.25d.*,1,1
289,3.7,3,2,32.3.Culicover.41b.*.07,32.3.Culicover.41b.*,2,1
289,3.7,4,1,38.3.hirose.1b.*.07,38.3.hirose.1b.*,1,1
289,3.7,5,2,41.3.Costantini.2b.??.07,41.3.Costantini.2b.??,1,0
289,3.7,6,1,34.1.fox.14.*.07,34.1.fox.14.*,1,1
289,3.7,7,1,37.2.de Vries.39a.*.07,37.2.de Vries.39a.*,1,1
289,3.7,8,1,32.2.nunes.48b.*.07,32.2.nunes.48b.*,1,1
289,3.7,9,1,34.4.lasnik.10a.*.07,34.4.lasnik.10a.*,1,1
289,3.7,10,1,34.1.phillips.93b.?*.07,34.1.phillips.93b.?*,2,0
289,3.7,11,1,41.3.Landau.25c.*.07,41.3.Landau.25c.*,1,1
289,3.7,12,2,40.1.heck.5b.*.07,40.1.heck.5b.*,2,1
289,3.7,13,1,34.4.boskovic.7a.??.07,34.4.boskovic.7a.??,1,1
289,3.7,14,2,38.4.Boskovic.4.*.07,38.4.Boskovic.4.*,2,1
289,3.7,15,1,34.3.takano.10b.*.07,34.3.takano.10b.*,1,1
289,3.7,16,2,34.1.phillips.59b.*.07,34.1.phillips.59b.*,2,1
289,3.7,17,2,32.3.Culicover.22b7.*.07,32.3.Culicover.22b7.*,1,0
289,3.7,18,2,33.1.den Dikken.71a.*.07,33.1.den Dikken.71a.*,2,1
289,3.7,19,1,33.4.neeleman.24d.*.07,33.4.neeleman.24d.*,1,1
289,3.7,20,2,34.3.landau.32c.*.07,34.3.landau.32c.*,2,1
289,3.7,21,1,41.2.Bruening.31a.*.07,41.2.Bruening.31a.*,1,1
289,3.7,22,1,35.1.beck.12b.*.07,35.1.beck.12b.*,1,1
289,3.7,23,2,35.3.embick.13b.*.07,35.3.embick.13b.*,2,1
289,3.7,24,2,35.2.hazout.6b.*.07,35.2.hazout.6b.*,2,1
289,3.7,25,1,41.4.Bruening.9b.*.07,41.4.Bruening.9b.*,1,1
289,3.7,26,2,32.1.martin.66b.*.07,32.1.martin.66b.*,2,1
289,3.7,27,1,34.3.landau.39b.*.07,34.3.landau.39b.*,1,1
289,3.7,28,2,35.3.sobin.3c.*.07,35.3.sobin.3c.*,2,1
289,3.7,29,2,34.3.heycock.30c.?*.07,34.3.heycock.30c.?*,2,1
289,3.7,30,1,34.1.fox.28.*.07,34.1.fox.28.*,1,1
289,3.7,31,2,38.4.kallulli.9b.*.07,38.4.kallulli.9b.*,2,1
289,3.7,32,2,34.3.heycock.66.*.07,34.3.heycock.66.*,2,1
289,3.7,33,2,32.1.martin.79.*.07,32.1.martin.79.*,2,1
289,3.7,34,2,41.1.Muller.25b.??(*).07,41.1.Muller.25b.??(*),2,1
289,3.7,35,2,32.1.martin.26b.??.07,32.1.martin.26b.??,2,1
289,3.7,36,2,32.1.martin.39a.*.07,32.1.martin.39a.*,2,1
289,3.7,37,2,32.2.stroik.13b.*.07,32.2.stroik.13b.*,1,0
289,3.7,38,2,33.1.fox.49c.*.07,33.1.fox.49c.*,2,1
289,3.7,39,1,33.1.fox.69a.*.07,33.1.fox.69a.*,2,0
289,3.7,40,1,38.3.landau.31b.*.07,38.3.landau.31b.*,1,1
289,3.7,41,2,32.1.martin.20a.*.07,32.1.martin.20a.*,2,1
289,3.7,42,1,33.2.bowers.31b.*.07,33.2.bowers.31b.*,1,1
289,3.7,43,2,40.1.caponigro.25b.*.07,40.1.caponigro.25b.*,2,1
289,3.7,44,1,41.2.Bruening.3b.*.07,41.2.Bruening.3b.*,1,1
289,3.7,45,2,32.3.fanselow.58d.*.07,32.3.fanselow.58d.*,2,1
289,3.7,46,2,35.1.bhatt.76b.*.07,35.1.bhatt.76b.*,2,1
289,3.7,47,1,32.2.boeckx.11.*.07,32.2.boeckx.11.*,1,1
289,3.7,48,1,33.4.neeleman.35a.*.07,33.4.neeleman.35a.*,1,1
289,3.7,49,1,38.2.hornstein.3c.*.07,38.2.hornstein.3c.*,1,1
289,3.7,50,2,35.3.hazout.75a.*.07,35.3.hazout.75a.*,2,1
290,3.7,1,1,37.3.becker.26b.*.07,37.3.becker.26b.*,1,1
290,3.7,2,2,32.3.Culicover.25d.*.07,32.3.Culicover.25d.*,1,0
290,3.7,3,2,32.3.Culicover.41b.*.07,32.3.Culicover.41b.*,2,1
290,3.7,4,1,38.3.hirose.1b.*.07,38.3.hirose.1b.*,1,1
290,3.7,5,1,41.3.Costantini.2b.??.07,41.3.Costantini.2b.??,1,1
290,3.7,6,1,34.1.fox.14.*.07,34.1.fox.14.*,1,1
290,3.7,7,1,37.2.de Vries.39a.*.07,37.2.de Vries.39a.*,1,1
290,3.7,8,1,32.2.nunes.48b.*.07,32.2.nunes.48b.*,1,1
290,3.7,9,1,34.4.lasnik.10a.*.07,34.4.lasnik.10a.*,1,1
290,3.7,10,1,34.1.phillips.93b.?*.07,34.1.phillips.93b.?*,2,0
290,3.7,11,1,41.3.Landau.25c.*.07,41.3.Landau.25c.*,1,1
290,3.7,12,2,40.1.heck.5b.*.07,40.1.heck.5b.*,2,1
290,3.7,13,1,34.4.boskovic.7a.??.07,34.4.boskovic.7a.??,1,1
290,3.7,14,2,38.4.Boskovic.4.*.07,38.4.Boskovic.4.*,2,1
290,3.7,15,1,34.3.takano.10b.*.07,34.3.takano.10b.*,1,1
290,3.7,16,2,34.1.phillips.59b.*.07,34.1.phillips.59b.*,2,1
290,3.7,17,1,32.3.Culicover.22b7.*.07,32.3.Culicover.22b7.*,1,1
290,3.7,18,2,33.1.den Dikken.71a.*.07,33.1.den Dikken.71a.*,2,1
290,3.7,19,1,33.4.neeleman.24d.*.07,33.4.neeleman.24d.*,1,1
290,3.7,20,2,34.3.landau.32c.*.07,34.3.landau.32c.*,2,1
290,3.7,21,1,41.2.Bruening.31a.*.07,41.2.Bruening.31a.*,1,1
290,3.7,22,1,35.1.beck.12b.*.07,35.1.beck.12b.*,1,1
290,3.7,23,2,35.3.embick.13b.*.07,35.3.embick.13b.*,2,1
290,3.7,24,2,35.2.hazout.6b.*.07,35.2.hazout.6b.*,2,1
290,3.7,25,1,41.4.Bruening.9b.*.07,41.4.Bruening.9b.*,1,1
290,3.7,26,2,32.1.martin.66b.*.07,32.1.martin.66b.*,2,1
290,3.7,27,1,34.3.landau.39b.*.07,34.3.landau.39b.*,1,1
290,3.7,28,2,35.3.sobin.3c.*.07,35.3.sobin.3c.*,2,1
290,3.7,29,2,34.3.heycock.30c.?*.07,34.3.heycock.30c.?*,2,1
290,3.7,30,1,34.1.fox.28.*.07,34.1.fox.28.*,1,1
290,3.7,31,2,38.4.kallulli.9b.*.07,38.4.kallulli.9b.*,2,1
290,3.7,32,2,34.3.heycock.66.*.07,34.3.heycock.66.*,2,1
290,3.7,33,2,32.1.martin.79.*.07,32.1.martin.79.*,2,1
290,3.7,34,2,41.1.Muller.25b.??(*).07,41.1.Muller.25b.??(*),2,1
290,3.7,35,2,32.1.martin.26b.??.07,32.1.martin.26b.??,2,1
290,3.7,36,2,32.1.martin.39a.*.07,32.1.martin.39a.*,2,1
290,3.7,37,1,32.2.stroik.13b.*.07,32.2.stroik.13b.*,1,1
290,3.7,38,1,33.1.fox.49c.*.07,33.1.fox.49c.*,2,0
290,3.7,39,2,33.1.fox.69a.*.07,33.1.fox.69a.*,2,1
290,3.7,40,1,38.3.landau.31b.*.07,38.3.landau.31b.*,1,1
290,3.7,41,2,32.1.martin.20a.*.07,32.1.martin.20a.*,2,1
290,3.7,42,1,33.2.bowers.31b.*.07,33.2.bowers.31b.*,1,1
290,3.7,43,2,40.1.caponigro.25b.*.07,40.1.caponigro.25b.*,2,1
290,3.7,44,1,41.2.Bruening.3b.*.07,41.2.Bruening.3b.*,1,1
290,3.7,45,2,32.3.fanselow.58d.*.07,32.3.fanselow.58d.*,2,1
